"method","n","replication","full_mae1","full_rmse1","bound_mae1","bound_rmse1","inter_mae1","inter_rmse1","full_mae2","full_rmse2","bound_mae2","bound_rmse2","inter_mae2","inter_rmse2","runtime"
"QMC",50,10,5.63670160657581,1.58835393877774,7.46127170426106,2.12934924672866,4.80001349979985,1.26513645934012,1.72802070061839,3.1815658117212,2.68029861755311,4.6535412176797,1.29133722736873,2.19855996458804,0.00500000000000256
"QMC",50,11,4.14970713670983,1.24069860234423,5.87039241888369,1.71092835746951,3.3617839098558,0.950671716498525,1.3479765630659,2.11445545080562,2.05001551799678,3.01574877820842,1.02650417966321,1.53415045010451,0.00399999999999778
"QMC",50,12,5.78009851191762,1.65762766823414,9.31184116354497,2.44362371097014,4.16055696809927,1.12672403176431,1.64534861879617,2.60194889826887,2.29928327753763,3.57903326119917,1.34547559540744,2.00017349732367,0.00500000000000256
"QMC",50,13,5.40093467504107,1.78353636626642,7.16105311901408,2.3370282710611,4.59322533518553,1.4609588634996,1.13592948827069,1.94301386962738,1.62564836866419,2.78995705799311,0.911200002052378,1.39132900328294,0.0160000000000018
"QMC",50,14,5.33034080776142,1.8203035466725,8.17056818887762,2.70853669478065,4.02976530664424,1.21304415219937,1.58005010295414,3.07706092534126,2.52120535804065,4.56793887293079,1.14908338682025,2.06134104538316,0.00800000000000267
"QMC",50,15,4.96267016247177,1.57690816605611,7.29312707790764,2.29607951224638,3.89323541893281,1.09929991083885,1.78806437129422,3.35321532620432,2.75277247732446,5.02081799057513,1.34536476199058,2.19904248079319,0.004999999999999
"QMC",50,16,4.63251248974941,1.48345786762432,6.89066741120347,2.15339817613906,3.59773606525733,1.04122850380881,1.31114835003513,2.51190735685677,1.97067833219261,3.75972476579665,1.00892547316415,1.65032177241523,0.00400000000000134
"QMC",50,17,6.17128102637337,1.95592045930425,10.1724471486007,2.94829700370576,4.33516638403048,1.2618483691394,1.10171726820956,1.87925519122123,1.61361217162477,2.70704385051003,0.866811318596515,1.33768902873208,0.00400000000000134
"QMC",50,18,6.55273556640292,2.12091289398068,9.85766871608589,3.0608102952378,5.03395168076208,1.50337215751838,1.29255149191206,2.22588778745305,1.97445174612506,3.2865606227071,0.979183846998444,1.50586463324585,0.004999999999999
"QMC",50,19,5.54105660425435,1.65741290310642,7.3593404203669,2.22106872048405,4.7072511803824,1.32080675123008,1.61273572244096,2.87734281378318,2.39585566232533,4.27919480405493,1.2536225589009,1.91795946946595,0.0069999999999979
"QMC",50,20,4.85171229485712,1.6131720460049,7.26196323052665,2.30772064371674,3.74723942559319,1.16379651097198,1.3263573585286,2.20425987492297,2.04899122938168,3.23054259809145,0.995217769302938,1.51751878602719,0.00500000000000256
"QMC",50,21,5.67275418569076,1.74617699503025,8.28174992659711,2.43613837444622,4.47549940162255,1.31336608695877,1.41834868791835,2.76835157769732,2.15350658313447,4.19814396983602,1.08098849476325,1.75865934795963,0.004999999999999
"QMC",50,22,6.44633672468008,1.91221438143871,8.98706916964799,2.60540572750191,5.28124001400762,1.49014294756238,1.23666237128051,2.18437004039304,1.75135032857343,3.13317177406734,1.0006433259645,1.56775838244555,0.004999999999999
"QMC",50,23,4.86972168954129,1.43043061645168,7.08050445546134,2.02305593441084,3.85592909847712,1.05243393709021,2.06472074133701,3.77869061143741,3.1939631068602,5.63188906257531,1.54688716612966,2.50624027489403,0.00600000000000023
"QMC",50,24,5.37481586955219,1.67453537137737,7.56737514948004,2.36230841875107,4.37081566056164,1.23802493753036,1.31150008429702,2.50259994868468,1.98386425690881,3.84199861057941,1.00361615340409,1.54002947613183,0.00600000000000023
"QMC",50,25,5.54063077849914,1.91152129761646,8.75765519496793,2.90462120346837,4.06435474910882,1.20791575121794,1.65462651131919,3.32468567411597,2.654805537935,5.13723263977116,1.19564947821583,2.00379079740414,0.00399999999999778
"QMC",50,26,4.86752539760174,1.37492340778352,7.3815547707877,1.93952441385226,3.71549711949833,1.01631278437409,1.6988539558063,3.72096383948883,2.89165070848281,5.84947044497123,1.15226702895118,2.12388600978289,0.004999999999999
"QMC",50,27,4.72574115097959,1.40255638591287,6.56506604218883,1.91645891241642,3.8834913691464,1.08909406057814,1.61863209601883,2.51422970533759,2.29896086026538,3.43461779373885,1.30710107939415,1.9529891368905,0.004999999999999
"QMC",50,28,6.48804852285441,2.1001076764538,10.4537727890849,3.14587146577236,4.66689812964499,1.37518418550978,1.31833300618638,2.55060763264286,2.0806401030073,3.79427530377793,0.968264323665165,1.69761817631017,0.00799999999999912
"QMC",50,29,5.91231431674158,1.80123820468321,9.25972811950331,2.62185534327127,4.37729994772307,1.25698564617492,1.19182357597938,1.91704792065174,1.80750031595746,2.74231436280184,0.909494381495825,1.38267236815958,0.00700000000000145
"QMC",50,30,5.17981830390911,1.50517467689303,7.5262826280232,2.08504532491921,4.10611077319353,1.1458275859433,1.37512491559798,2.27130371969385,2.13819383477715,3.40604990245407,1.02595581187125,1.4869074016535,0.00400000000000134
"QMC",60,1,5.85228198840016,1.91018718206584,8.90460738202431,2.87732429722768,4.45043767508178,1.23381845931392,1.192783987383,1.98175718837348,1.67065179122363,2.80865051183194,0.97331319808535,1.45193584537399,0.00400000000000134
"QMC",60,2,5.36479621877093,1.70912110229629,7.76748109868119,2.41835788572736,4.26367820994316,1.25679173013262,1.41620694394767,2.28479947353834,2.12204410874072,3.2842898237067,1.09273131052103,1.63382098833901,0.00600000000000023
"QMC",60,3,4.9300529873661,1.5753417829537,7.16919035623839,2.28791452143137,3.9031521562526,1.10417586130064,1.51310375114273,2.73761457548028,2.45050481040153,4.19352920589585,1.08319804717765,1.6930990332464,0.00399999999999778
"QMC",60,4,5.10175441531468,1.68768764570666,7.78116004817564,2.43015482131101,3.8720609415157,1.20213785740853,1.46143897798725,2.77961368051685,2.3209882657037,4.30004853061712,1.06695516540197,1.66916683545776,0.00400000000000134
"QMC",60,5,4.95596237129065,1.66512825410264,7.73613259504441,2.47731947317074,3.68275941585306,1.10989582900832,1.35076840689519,2.34489188815446,2.03454915263401,3.50748652951175,1.03762511124097,1.54356508464337,0.00400000000000134
"QMC",60,6,5.71008337043482,2.13159614717605,9.3855749515194,3.25374570677159,4.02082975608084,1.32901093728657,1.4913514702126,3.19066590633612,2.52442815014346,5.03353865248144,1.01655007916627,1.79292671903806,0.004999999999999
"QMC",60,7,4.16966859088866,1.28545517817652,6.12367494360231,1.84474913978588,3.27160850260567,0.920745561096141,1.48245022196121,3.31358947212117,2.3351485135076,5.18928435073864,1.09055062454106,1.91044973587438,0.00500000000000256
"QMC",60,8,5.24618485565812,1.62779954699148,7.25366092124981,2.26755897858318,4.32289048330246,1.22619264829774,1.29632338864982,2.04218608508019,1.9112588235653,2.86970734617645,1.01349738830485,1.51692338364125,0.00400000000000134
"QMC",60,9,5.0243288305472,1.533350894356,7.36653687561324,2.17436789062055,3.94938970525254,1.12267140062853,1.28756810116501,2.04319844620168,1.72623164664106,2.71671296405564,1.08624669896679,1.6441866475726,0.00399999999999778
"QMC",60,10,8.3643446863592,2.41279453472736,12.6531627393236,3.39916832339994,6.39883733489948,1.78726815276188,1.53035482939791,2.75660402261253,2.27504855827568,3.99919772805926,1.18907175778719,1.93692553087552,0.00400000000000134
"QMC",60,11,5.00725547561812,1.45615648466797,7.48429662324898,2.09453115218369,3.87206099419881,1.04000380787632,1.24759191881834,1.95711869018736,1.78505721058391,2.72644847679645,1.00127883929995,1.47614774382161,0.00399999999999778
"QMC",60,12,5.79669318870437,1.85871249121366,9.2099689982041,2.74645626284613,4.23019540436703,1.25640690955619,1.50123754244484,2.52242608193632,2.2452481313555,3.71350847885896,1.15977936440709,1.71867143003972,0.00399999999999778
"QMC",60,13,5.22044298746355,1.57596923923361,6.94570129739026,2.1374789510483,4.42808200398911,1.23532835206375,1.25364044168521,2.25561183000438,1.85477641586054,3.38742916949363,0.97755616551693,1.46781166298913,0.00500000000000256
"QMC",60,14,6.70955789523512,2.25952384331071,11.2802307415854,3.43429932216137,4.61488030115781,1.4282808799806,1.51471350275562,2.78622087913432,2.45859550278581,4.22123188095663,1.08214513845126,1.77612006066689,0.004999999999999
"QMC",60,15,5.9314727654431,1.90077612503665,9.26357178600585,2.85133933085702,4.40223047029169,1.2408950792744,1.71148467121609,3.25144926956845,2.56498746747072,4.87994442990816,1.31977585133769,2.12005512126274,0.00399999999999778
"QMC",60,16,4.87825783884929,1.56778546716795,7.38132225795543,2.29191161429113,3.73031623953364,1.08451195123226,1.16396456920359,2.12330243377953,1.67749321199715,3.16212820924868,0.928452895191876,1.41078895026709,0.00399999999999778
"QMC",60,17,3.83587079568061,1.25460889661086,5.42788083351927,1.82711238275092,3.10418398558237,0.873598347611709,1.53348364566274,3.0392476512534,2.50739112876619,4.6723030294345,1.08587638018958,1.85717863807199,0.00399999999999778
"QMC",60,18,6.62400838821012,2.40253982425596,10.2085834636016,3.48815879256822,4.97771727010162,1.68378595924327,1.31283306860074,2.4740502432101,1.97334125886207,3.72780636453675,1.00948085970709,1.59681256924774,0.00400000000000134
"QMC",60,19,5.20902487992193,1.53903358494392,7.68392958889546,2.20697454048098,4.07318559841326,1.1046711705646,1.42039789025635,2.7754290715857,2.2683764007386,4.33238180308524,1.03122440063119,1.61990930721657,0.004999999999999
"QMC",60,20,4.53542086389658,1.36045553749393,6.53674526045903,1.93009694053262,3.6175845065887,0.995588398575237,1.41154587347389,2.72728024890387,2.24392509044456,4.2484298923866,1.02980470761621,1.60363769479624,0.00400000000000134
"QMC",60,21,4.9066288755896,1.57747372005806,7.45078806719003,2.30579072842878,3.73900575953449,1.09106368483125,1.44821237155853,2.99728244971233,2.23723861588621,4.6088609272513,1.08609459013479,1.83249299755678,0.00400000000000134
"QMC",60,22,4.71109370604688,1.37377037704875,6.25417692024844,1.87301230283307,4.00341339256127,1.06951533626475,1.20434070215752,2.09339438512256,1.71835877858162,3.02836215146789,0.968604566793423,1.47856122380629,0.004999999999999
"QMC",60,23,4.81681446144214,1.42677130307769,7.50771775104867,2.08101185832451,3.58360985064426,0.991937050941282,1.42573061832772,2.42141713324678,1.99218401668155,3.3841489033067,1.16613268132635,1.81708689830559,0.00399999999999778
"QMC",60,24,5.4836924197125,1.86322974479786,8.24971685634016,2.72136060908712,4.21424588411735,1.29076057174702,1.3986556149843,3.21533981248447,2.27619785201392,5.09752450073321,0.995914070880721,1.77697353010411,0.00500000000000256
"QMC",60,25,6.21472134498345,1.95598907408579,9.3785982245366,2.76642597147802,4.76164467730389,1.43811079439748,2.06284731289269,3.68300937406299,3.11569468829789,5.44384523789697,1.57930512270322,2.48669743971475,0.00400000000000134
"QMC",60,26,5.83907829954748,1.80287637865222,9.55815653634706,2.72634313817268,4.13223474430089,1.15360187142368,1.65239075537768,3.26819254797788,2.63329351169011,4.9336155033509,1.20221266249188,2.10051543645556,0.004999999999999
"QMC",60,27,4.64186377912186,1.33935994911076,6.54324161092636,1.85155237105769,3.77048801541204,1.0221934575957,1.30652046731304,2.03225154200969,1.88166435247952,2.79306120452191,1.04293979765501,1.56448406564797,0.00400000000000134
"QMC",60,28,5.54608618516584,1.55364549190685,8.2805105412943,2.18061478232139,4.29024457606184,1.15695232049685,1.27133939614559,2.50588545352258,1.90032795717217,3.8265258918499,0.982463236592206,1.56161881313359,0.00399999999999778
"QMC",60,29,5.91650661975142,1.72987988154404,7.8578727590742,2.2944254373154,5.02425596557696,1.3958219455601,1.22448008449767,1.87410497301949,1.817262136325,2.59702746122931,0.952037827051932,1.42362726684617,0.00400000000000134
"QMC",60,30,4.44986702255494,1.33785300057919,6.36905288040245,1.88722194458242,3.57095929044268,0.989171212409112,1.41907070791375,2.35385548247697,2.12394173143766,3.46180883965445,1.0962689374735,1.60928124840743,0.00399999999999778
"K-medoids",20,1,4.45689897243708,1.30012089059212,6.71246150411078,1.85808058404907,3.42362451658656,0.939719549007826,0.794478990213311,1.1854135313256,1.03357867429927,1.4803907824322,0.684947291358287,1.0222412239533,0.963000000000001
"K-medoids",20,2,6.72411150742164,1.83553659280402,8.06643550415469,2.21624358120675,6.10962940972148,1.63188791732815,1.07182552814626,1.67394430012047,1.52236961143145,2.29155496993031,0.865577801012345,1.29650969654584,0.805
"K-medoids",20,3,4.0000962109705,1.25394069031677,5.68786965612823,1.79259090694212,3.22692625285354,0.905879357401531,1.64736750643229,2.75932258534518,2.33541467509449,3.77731457934743,1.33217271408423,2.13671432299466,0.814999999999998
"K-medoids",20,4,9.51456337704746,2.74529425508188,14.9629095741112,4.07858728704803,7.01867294040373,1.83541128936425,0.766761774263695,1.11934471668182,1.02518740938532,1.43452972687548,0.64837684644261,0.940312598609406,0.830999999999996
"K-medoids",20,5,9.56236197756026,2.66068754441929,10.6138791950539,3.24406350255174,9.08066135278664,2.34547306261267,0.839836667224388,1.24728475337541,1.14798132076306,1.63303075129925,0.698675429290475,1.02310184558381,0.944000000000003
"K-medoids",20,6,3.63962956142677,1.01451434659971,5.00229604133595,1.36538978502037,3.01539128571419,0.804178171303778,0.911294651715759,1.36015645205466,1.2949318183681,1.84026499436014,0.735550251349879,1.07057522358632,0.857999999999997
"K-medoids",20,7,3.52131686665067,0.953680824945351,4.85219420794944,1.27114298860791,2.91164121309481,0.765474944573251,0.824821066032216,1.2385780601377,1.13413707760358,1.64885728369288,0.683123228329128,0.995682990211227,0.927
"K-medoids",20,8,4.46021913358813,1.25177492220876,6.78693213715074,1.79394033390186,3.39435060681644,0.900270789216554,1.20180753052494,1.81370252645963,1.81494379826917,2.57831070086823,0.920929463737082,1.32330558099405,0.801000000000002
"K-medoids",20,9,3.53530317270671,0.966933598770328,4.85609676553389,1.29868673099686,2.93024688995906,0.768531066620368,0.808336661909084,1.18415401611137,1.043531250693,1.47428129422843,0.700593889393545,1.02415566562639,0.860999999999997
"K-medoids",20,10,6.8360040004883,1.98787284161057,11.4295423538711,3.03812914761849,4.73170151458109,1.23835103131043,0.862454430746031,1.29464908983971,1.18626834461961,1.69896045933186,0.714115095898915,1.05908171646558,0.810000000000002
"K-medoids",20,11,4.66073276098997,1.30580743531342,6.94712524929394,1.87456160779773,3.61333508478369,0.936215094931751,0.844429671141018,1.25096484127301,1.16161913920065,1.61694445884933,0.699124998622085,1.04119756064946,0.936
"K-medoids",20,12,5.43111764181621,1.51213535841276,8.51432031721136,2.194992023843,4.0187007737581,1.06155584025961,0.847408773447075,1.3097963891384,1.17179856690488,1.71631849116896,0.698805627840704,1.07332159806559,0.862000000000002
"K-medoids",20,13,4.56720290799246,1.31818139555828,6.91058085780563,1.90892281415736,3.49370016003336,0.929670135988023,0.797766876361651,1.22091309155134,1.06335265173387,1.56625251705309,0.676101884291696,1.02454802996259,0.896999999999998
"K-medoids",20,14,3.5704768002361,1.06635437248337,4.62934979545821,1.37640429733915,3.08575142775842,0.889046387324174,1.47365727955052,2.32311049786278,2.30322819882981,3.37295373268837,1.09390061878124,1.63075466029076,0.768999999999998
"K-medoids",20,15,6.00890665642345,1.68924744640952,9.41982396906318,2.49575688099528,4.44636352996278,1.14339629963789,0.870980488676628,1.26760596517583,1.17088039427684,1.60303106390561,0.733596174379326,1.07968852822458,0.913000000000004
"K-medoids",20,16,3.6342342871231,1.10768928034928,5.147925673176,1.58478477340606,2.94081141753463,0.799071068962872,0.803590742987703,1.19350830926903,1.07191000835351,1.53695234969229,0.680673537624598,0.997433457637887,0.846000000000004
"K-medoids",20,17,5.8523015592333,1.67535068943319,8.46687840609078,2.37973988375605,4.65456244503043,1.22405020853287,0.88339295508297,1.3284257532318,1.20005797327344,1.76379524615408,0.738328533342082,1.07144441038485,1.155
"K-medoids",20,18,2.74914559078019,0.749253109352307,3.44281143952209,0.935717898231121,2.4313768779487,0.646104195954598,0.837531784410662,1.22099444741882,1.07276588626712,1.53206673954214,0.729770910934521,1.04809810583405,1.319
"K-medoids",20,19,6.3548047592722,1.91582640178011,9.68167137217371,2.84155160987177,4.83076530531731,1.2856533761174,1.06275876081379,1.91703583496198,1.53377902202515,2.81754501029853,0.846984116013048,1.31221161316999,1.38699999999999
"K-medoids",20,20,5.25566695740407,1.4677691135985,8.14617818438049,2.14657245877951,3.93152214951543,1.01510089292086,0.857207371892663,1.25071246354029,1.15854792089189,1.62877222875664,0.719163098049438,1.03227199423569,1.341
"K-medoids",20,21,3.95224590597866,1.15579462778792,5.99491976154856,1.67960099413859,3.0164958715835,0.809624024349107,0.752193403064996,1.11785137257897,1.00342092851561,1.44566170425409,0.637105933305493,0.929854120892136,1.017
"K-medoids",20,22,5.9717954834569,1.65998605850766,9.03736581459436,2.32281405821219,4.56745600215371,1.2434664496656,0.895491221141584,1.3769206002372,1.21314368174789,1.80003347513927,0.749974451478364,1.13142693466606,0.822999999999993
"K-medoids",20,23,7.20909017970428,1.91343127740815,7.57288576415454,2.15711620255905,7.04243521922987,1.79075824207294,0.991732191911076,1.49554186493172,1.39561963294645,2.00093497804065,0.806711129537335,1.19462886204571,0.890999999999998
"K-medoids",20,24,4.81446837972214,1.341812051245,7.27568390686706,1.91645986029617,3.68698417175632,0.970943335929119,0.871510876256044,1.33880617318972,1.2381997078537,1.83230805410341,0.703530517647057,1.03706177117587,0.953000000000003
"K-medoids",20,25,3.36653691339133,0.95056793067268,4.72938352325305,1.31211290433051,2.74221612004685,0.727203715168875,0.802216724234173,1.18181037408873,1.03152557473448,1.47599313108801,0.69717021171448,1.01906629449681,0.841000000000001
"K-medoids",20,26,5.55521637855609,1.60865079682387,8.55004797542679,2.38187317130552,4.18328235093934,1.08363255701808,0.802751845048211,1.22709187070344,1.08418686618126,1.6282272195309,0.673826304640889,0.99048477439356,0.869999999999997
"K-medoids",20,27,3.62945104159582,0.980323269230402,5.13685476176004,1.32841055855145,2.93890855526362,0.769990497993196,0.833755747015915,1.22453225113126,1.09277296512819,1.5530664388012,0.715099814696322,1.03992592209506,0.833000000000006
"K-medoids",20,28,5.4865376407955,1.63202355694667,9.1669401944914,2.48317250460798,3.80054317485661,1.02904681722512,0.831153426671394,1.24799224894158,1.12485814181511,1.61682611757709,0.696607132583212,1.0360677314275,0.908000000000001
"K-medoids",20,29,3.48797683029881,0.970260748263292,4.88631160818481,1.32854736500095,2.84739888735661,0.751065614428867,0.840588690693851,1.27217740290306,1.14159582224808,1.65446742245889,0.702697155568455,1.05161781149755,0.972999999999999
"K-medoids",20,30,5.35719954062436,1.50028238100786,7.13422550025303,2.00079574663657,4.54314295576653,1.2033706579187,1.06984796530854,1.64494382405386,1.59839959117914,2.3129046610526,0.827718170216981,1.22260595950921,1.159
"K-medoids",30,1,5.98129809961723,1.78776643893079,9.64308992341979,2.68342212087222,4.30007229025659,1.16510507551633,0.983479392352674,1.55414947594179,1.44317968367087,2.19897351578041,0.772418788276012,1.14203618618643,1.436
"K-medoids",30,2,3.9697956277539,1.34223540330573,6.1898332887785,2.03753884952927,2.95341678361509,0.851899020885464,1.08809223783978,1.72171111987879,1.57658751885385,2.36986068413324,0.864449063761724,1.32294057865208,1.007
"K-medoids",30,3,6.04013889512654,1.69869097703176,8.9777449338352,2.44118045031454,4.69140599941484,1.21420049727018,0.981260103527296,1.49362752986889,1.39181121992066,2.02095508486448,0.792765190065607,1.17473713454524,1.41099999999999
"K-medoids",30,4,7.13261567079201,2.15661104359703,12.2032245159044,3.29042053404587,4.80456457729138,1.34738761618131,1.24498822181958,1.98711531138671,1.87043775980753,2.85314649154227,0.957827739652661,1.42269200171688,1.25200000000001
"K-medoids",30,5,4.96221413336212,1.57771038257937,7.79155760986896,2.36040338366946,3.66318745321899,1.03633424613371,1.29238834071745,2.0825432828622,1.99494747078952,3.01557989009351,0.96982479835514,1.46732511464546,1.045
"K-medoids",30,6,4.90353045811346,1.57510760324083,7.51341878809071,2.36987018543894,3.7052614600276,1.02051702687755,1.05574506716869,1.68953016038961,1.61416451947603,2.4534646551522,0.799359876299693,1.18380208843909,1.21899999999999
"K-medoids",30,7,4.87293893705515,1.48506461505636,7.44861055278967,2.19782028696732,3.6903797405813,1.00010553151599,0.913665803971574,1.40697718941052,1.38880154186143,1.99381739275416,0.695518376720912,1.03116217129619,1.14399999999999
"K-medoids",30,8,3.89943186621653,1.35216968908757,5.86255524517147,2.00117842153837,2.99810982212748,0.910572243218397,1.19615520608127,1.78177788812532,1.82025002305929,2.53781590858749,0.909616712283965,1.29434442217573,1.14400000000001
"K-medoids",30,9,4.01285679066095,1.2209771946877,5.66753213028833,1.74122575759349,3.25315142756215,0.885004939161382,1.17235100995534,1.72038717570941,1.72026754068638,2.35948811919019,0.920787989126977,1.32762251827317,1.251
"K-medoids",30,10,6.54058673480763,1.87183809605545,9.41489652029347,2.65399197782232,5.22091482881749,1.37059033196011,0.924870964048082,1.41240794352211,1.36219255452856,1.9794227849985,0.724085015451226,1.05446460670798,1.19199999999999
"K-medoids",30,11,8.22174327818952,2.51112465886186,13.6874902958755,3.83298337116814,5.71227376279058,1.56700518372108,0.868416876200983,1.35871730819609,1.24252875466798,1.8669182372646,0.696652183959695,1.04569589764348,1.19
"K-medoids",30,12,4.39878174609582,1.28468530036372,6.24912473354051,1.82728701418922,3.54924017291293,0.935496080776086,1.12088904355226,1.76375332517928,1.66085537397316,2.42683743056166,0.872976170682645,1.35463810375593,1.099
"K-medoids",30,13,3.44382403294014,0.949303208514174,4.25468931150116,1.17461275883517,3.07153426338802,0.825510043788565,1.35482955876342,2.08289412734011,2.09766545845435,2.97702961931913,1.01377388253355,1.50374243031999,1.19900000000001
"K-medoids",30,14,3.63360134238436,1.2562794614332,5.13555956191563,1.88838362198568,2.94401246219644,0.815847525777888,0.996717630388903,1.73040151212995,1.51992328797706,2.56503419704507,0.756500027240923,1.16115019153056,1.131
"K-medoids",30,15,3.9061229278396,1.74338612438434,6.08653862939863,2.81371301985744,2.90503621155831,0.89440823869164,1.02807417600659,1.65678394104605,1.54644926995192,2.39881609771209,0.790074412828999,1.1675804940558,1.23099999999999
"K-medoids",30,16,4.76385539458394,1.6033265489902,7.88332155812921,2.49845464039562,3.33162568903685,0.940700821418081,1.13042495489141,1.73989356870861,1.68857402846814,2.47106286210697,0.874163902073433,1.27028138966615,1.42
"K-medoids",30,17,3.55104798488574,1.05476283249473,5.04662974642969,1.48183461531809,2.86438670578942,0.784314114963188,1.24532112221756,1.90530818565799,1.82282569812687,2.60015413339323,0.980173444588423,1.48082973727711,1.37299999999999
"K-medoids",30,18,3.99430458480309,1.23123554957862,6.12475486017641,1.79201759366189,3.01615832175374,0.858803956244486,1.21499752053105,1.88383345844983,1.77705895404457,2.58272911725271,0.95694019943301,1.45450713196009,1.31700000000001
"K-medoids",30,19,4.22087860542859,1.29047402317238,6.84565962186211,1.97150555899137,3.01577197974245,0.803348344280152,1.10030033304943,1.75874159333782,1.64327563858506,2.51142481921389,0.851005959847191,1.27181026711778,1.38800000000001
"K-medoids",30,20,4.47891059274842,1.41464904155699,6.87183028349697,2.09883519335112,3.38025765522668,0.947390132568125,0.89860086395197,1.44426141960404,1.25917090769263,1.9860682465188,0.733053587430511,1.1102114509702,1.37400000000001
"K-medoids",30,21,6.59036518035261,2.17704535659026,10.647449902239,3.2714404501513,4.72764991050556,1.4148669648711,1.21764654192068,1.95065403599785,1.84466041547216,2.72459084898161,0.929767831779463,1.46416302024561,1.245
"K-medoids",30,22,7.12199258409952,2.11299931350685,11.5394440467268,3.12910629653188,5.09382337953378,1.42098915073605,1.19811256785584,1.7865132149603,1.79150386970142,2.50547933785626,0.925670872719573,1.33223798762054,1.368
"K-medoids",30,23,4.52667598051614,1.31959392310273,6.60819960076151,1.81380683740816,3.57099324333742,1.01505657862072,1.20252144501501,1.92101270659845,1.79275576429728,2.72146871993279,0.931529204359101,1.40859102868438,1.065
"K-medoids",30,24,4.57811201074568,1.54672186827175,7.22323608011368,2.35516353672339,3.36366534955768,0.971626635101628,1.06084393514957,1.63265349201389,1.55926733805681,2.30062862595025,0.832004522840533,1.20800594309771,1.306
"K-medoids",30,25,4.77707682399593,1.4691438671889,7.65653131959408,2.21123821909861,3.4550428450539,0.951010799026178,0.962561652898289,1.51580768419139,1.38208279254647,2.09055823338262,0.769948363698116,1.16017819554531,1.30499999999999
"K-medoids",30,26,6.2547341616007,1.90362912267178,9.72701705485518,2.83421736781743,4.66051693177502,1.26472216456095,1.02344225759858,1.66938172000822,1.52839156571518,2.36513448603302,0.791606629012015,1.22395068527598,1.15599999999999
"K-medoids",30,27,3.96549086959916,1.1383871003497,6.2971502971884,1.66901183023638,2.89496414472616,0.782288773249573,1.56144460809175,2.54236026342004,2.37549439539089,3.76976808996322,1.18769274606191,1.70484229450847,1.34699999999999
"K-medoids",30,28,4.48919673286158,1.48014148925149,7.24324745529056,2.26502233615471,3.22473895436676,0.917176639305187,0.868431628693537,1.40006934026471,1.19599096463195,1.91982918721525,0.718040444220135,1.08071660466025,1.30099999999999
"K-medoids",30,29,4.9218422971375,1.48915745313112,8.30751008501631,2.28871279086991,3.36739236093336,0.911452029350562,0.918422455335991,1.35760263460235,1.30653240705683,1.82253239373991,0.74023087615844,1.0790033498618,1.386
"K-medoids",30,30,3.89003223351137,1.17374334296529,5.80673729811128,1.72067320894334,3.01002206947335,0.806756745259573,0.985167188981976,1.49753652291562,1.48195259374409,2.09689677253291,0.757079825093435,1.11959438394258,1.38900000000001
"K-medoids",40,1,4.78131596098024,1.39101611072753,7.36600511369231,2.05477319427279,3.59195282673565,0.939398529694761,2.3785703191306,4.20401662780337,3.83508175953498,6.36965807975639,1.70834619952813,2.67146311966839,1.602
"K-medoids",40,2,3.46789418618963,0.969649677537328,5.09735708974286,1.36286316814819,2.71808521822462,0.71984418176212,0.851542299746198,1.27232552065559,1.15685911967001,1.65475488600676,0.711048589119085,1.0505768184541,1.17700000000001
"K-medoids",40,3,6.16638742045359,1.74888869961918,9.16136440635859,2.5090466247044,4.78822741571616,1.25268495694587,1.23772575241929,1.84278453028675,1.80054929620267,2.56470990839795,0.978738487603156,1.38985218819103,1.27900000000001
"K-medoids",40,4,4.73037336961918,1.32347225127593,6.95919542221517,1.85468207728421,3.7047650176951,0.987274428039784,1.12606961406525,1.87233234171493,1.65422659249436,2.6083733254935,0.88303441635936,1.40997801857769,1.26299999999999
"K-medoids",40,5,4.15585421978378,1.28220966285805,6.49248690860142,1.92653163846394,3.0806360352549,0.832288411457363,1.41070069104269,2.36768200966695,2.30146842304846,3.53921497261882,1.00080757081557,1.55614057234555,1.232
"K-medoids",40,6,5.37805814279814,1.74874460056339,8.89574552015027,2.68726454351551,3.75936922617146,1.06880461829702,1.05574085929805,1.62171688836996,1.6141139542928,2.3114023757402,0.798801500209546,1.1754728470651,1.501
"K-medoids",40,7,5.32696213305921,1.56933925850625,7.91786407857866,2.2002243828541,4.1347401379268,1.16982805876009,0.941639921303016,1.48115425476408,1.4132569597749,2.10458564181074,0.724621979918643,1.0794228960301,1.44199999999999
"K-medoids",40,8,4.44024843667608,1.25063598181107,6.58068565729529,1.74503587877009,3.45531099508923,0.939452026204441,0.914149046791123,1.47783677971308,1.41569610703611,2.13946842568555,0.683358592581862,1.04052709599636,1.26799999999999
"K-medoids",40,9,5.33585370908193,1.5959566075297,8.57745536146943,2.40803650349706,3.84420760641204,1.02510873730238,1.05217784411893,1.62807484146772,1.54443081458895,2.26382019277565,0.825664131556967,1.22966743343592,1.53999999999999
"K-medoids",40,10,9.91843976257864,3.11650772696468,17.9271417910334,4.9487374853909,6.23317844757702,1.70666418402386,0.92779679314451,1.57947916938362,1.40904829240258,2.29221404226116,0.706345485966266,1.10677689836146,1.672
"K-medoids",40,11,5.87676496605568,1.74660877330142,8.72702449045892,2.50823439973591,4.56519773260415,1.24878265824168,0.837186360301054,1.28368764096491,1.16618666650379,1.73574025093476,0.685794524674665,1.00983512101231,1.56299999999999
