"method","n","replication","full_mae","full_rmse","bound_mae","bound_rmse","inter_mae","inter_rmse","runtime"
"K-medoids",90,13,0.91057027287794,2.40635184630335,0.912547226426474,2.41066878125267,0.431542324270673,0.867081545660967,8.76800000000003
"K-medoids",90,14,0.914119825697696,2.20384914571486,0.915724813670304,2.20721691119477,0.517085925973998,1.08723850996177,8.69900000000007
"K-medoids",90,15,0.87299578399763,2.48654417255137,0.874920517300806,2.49105523567526,0.406621120556681,0.861449943124861,8.87099999999987
"K-medoids",90,16,1.14953853962023,2.78962223570863,1.15221038722912,2.79458133876287,0.502133505734227,1.03532398623494,9.12300000000005
"K-medoids",90,17,0.796819124204497,1.97907679869137,0.798044953360532,1.98209827048885,0.499793214620526,1.00830802110643,9.05099999999993
"K-medoids",90,18,0.800793696325988,1.97226307985934,0.802172235159395,1.975342113002,0.459777652412108,0.939694747989584,9.06499999999983
"K-medoids",90,19,0.825083105212836,2.05287062630639,0.826729668810059,2.05627248231545,0.41776443534978,0.869651445355658,9.18900000000008
"K-medoids",90,20,0.914182152691638,2.38188405094286,0.916031735306335,2.385902262445,0.466016961175504,1.01551823501968,9.07099999999991
"K-medoids",90,21,1.06901694386857,3.17366374904019,1.07165266926279,3.17968810697349,0.430364543754185,0.893256574233191,8.66399999999999
"K-medoids",90,22,0.835406476481258,2.19007110904388,0.837128089944519,2.19383015696662,0.418248993843149,0.896313228310347,9.06499999999983
"K-medoids",90,23,0.843624647176438,2.12269974076072,0.845007536268212,2.12598031203976,0.508542153571677,1.06234070245133,9.7639999999999
"K-medoids",90,24,0.837885873277044,2.01945592539271,0.838970346277696,2.02214494486464,0.569614364740782,1.17887434727273,9.0909999999999
"K-medoids",90,25,0.942038478961227,2.25528432897818,0.94422301669752,2.25928292176449,0.41271161073642,0.843929870070284,8.98900000000003
"K-medoids",90,26,1.12421041321004,2.78477684098191,1.12545804356224,2.78855691749573,0.821901940320237,1.62793328902059,9.106
"K-medoids",90,27,0.875219463245933,2.37367974484841,0.877089890327578,2.37792860446884,0.42200352976862,0.861659662128768,9.55299999999988
"K-medoids",90,28,0.859306752247527,2.33595954572325,0.860902206671003,2.33994654303097,0.472718377351181,0.96924525542147,11.1410000000001
"K-medoids",90,29,0.908606629896182,3.05467679617999,0.910487346930444,3.06030236747534,0.452897377900242,0.997827057320071,9.77299999999991
"K-medoids",90,30,0.849535951665901,2.10962005335548,0.850896441178425,2.1127666312901,0.519881013253703,1.10959495423239,9.55799999999999
"SP",50,1,0.816740926938799,2.01419141914721,0.818385096214221,2.01756445507898,0.417006466161328,0.866419241374609,1.00999999999999
"SP",50,2,0.812684050527143,1.94671281237524,0.813922502127282,1.94938617149963,0.505290042942601,1.09746719484773,0.997000000000071
"SP",50,3,0.962086302417792,2.35152445258401,0.963537690795123,2.35489821724724,0.609221205700598,1.29200653088148,0.977000000000089
"SP",50,4,0.94349309206588,2.27555786992917,0.945523179434203,2.27947945555921,0.449933279436049,0.913933733667807,0.972999999999956
"SP",50,5,0.816251252710524,2.13061001563104,0.817706372554592,2.13419647314261,0.462478952661769,0.90598461833023,0.969000000000051
"SP",50,6,0.744757726133579,1.75875349523543,0.745960551257967,1.76125610821231,0.45232393619805,0.975445693360394,0.969000000000051
"SP",50,7,0.926865570619909,2.39242739504074,0.928967857041974,2.39667232328689,0.415752547231021,0.883843342349334,0.991000000000213
"SP",50,8,0.781073270257584,1.88946295669654,0.782531596254011,1.89247250739659,0.426521482595889,0.896029248533121,0.975999999999885
"SP",50,9,0.74683626762127,1.79489902244967,0.748016478048642,1.79754666974714,0.453898204460509,0.927804779260448,0.964999999999918
"SP",50,10,0.80242187081718,1.98864368951756,0.80342288292186,1.99134456452782,0.559053356469072,1.15813251235539,0.970000000000027
"SP",50,11,1.04528937161926,2.55590681496609,1.0478192738794,2.56056750449058,0.430213338455112,0.857373439051928,0.971000000000004
"SP",50,12,1.25493275476037,3.16105236690998,1.25691122171191,3.16593972676859,0.773923024275873,1.57300663635954,0.977999999999838
"SP",50,13,0.799581826473507,1.85689737674268,0.801012952131512,1.85986834719377,0.451643051701615,0.873734662304614,0.972999999999956
"SP",50,14,0.897521889163867,2.59909188302263,0.899132445657528,2.6035129285469,0.505959450204993,1.07853171628303,0.969000000000051
"SP",50,15,1.01594301183978,2.61450979218106,1.01834705204169,2.61917206197742,0.419240200056598,0.88270629956729,0.97199999999998
"SP",50,16,0.94618388451343,2.41621205295437,0.947298076135987,2.41955651069109,0.675298888605114,1.38059971870291,0.971000000000004
"SP",50,17,0.686393157242368,1.63841769322044,0.687480320809168,1.64079353189586,0.42207928844043,0.888974396221803,0.989000000000033
"SP",50,18,0.848125641381569,2.01094189893686,0.8497633566194,2.01419400944938,0.44996030202906,0.928099697233557,0.968000000000075
"SP",50,19,0.722532433965739,1.7677648294096,0.72362431572606,1.77032854968255,0.457071466400402,0.959013106037791,0.98700000000008
"SP",50,20,1.15788539787047,3.73501917223788,1.15978802864889,3.74159435447864,0.695313143516946,1.41366373944847,0.977000000000089
"SP",50,21,0.823636867218379,1.94553844486578,0.825237863685463,1.94868634902973,0.434398685333137,0.897088454837323,0.979999999999791
"SP",50,22,0.706075994114701,1.67224098244393,0.707112872308648,1.67467590839448,0.453987628308658,0.902809377238273,0.978000000000065
"SP",50,23,0.729740744391137,1.89615014333118,0.730835629047885,1.89900347983053,0.463549705292259,0.981146649818961,0.976999999999862
"SP",50,24,0.857769093848218,2.16574177648079,0.859565334358623,2.16958322006836,0.421062702002293,0.800936284230325,0.978000000000065
"SP",50,25,0.829472591702793,2.07598484773674,0.831264217641285,2.07968280899148,0.393888105881146,0.75731720165084,0.976999999999862
"SP",50,26,0.892385641165678,2.34386096427014,0.894091782401093,2.34782555645161,0.477584405706458,0.985624184886068,1.01700000000005
"SP",50,27,0.93117299484333,2.3362528169614,0.933032898432949,2.34025262937315,0.478988679269017,0.954168055753827,0.975999999999885
"SP",50,28,0.847201257862005,2.08605212156339,0.847562695440497,2.08802249687075,0.759327668626026,1.5336409091231,0.986000000000104
"SP",50,29,0.912099454598081,2.34592774128422,0.913348170013359,2.34936871968654,0.608508704756897,1.255145449056,0.978000000000065
"SP",50,30,0.814438342411253,2.0027389451834,0.814479382604216,2.00429819285709,0.804460550191705,1.5785889696832,1.00499999999988
"SP",60,1,0.810379065810434,1.98544734535653,0.812033528248562,1.98884794524856,0.408479751503703,0.811764934226035,1.16200000000003
"SP",60,2,0.856032821960203,2.00653125013274,0.85551328635705,2.00693280128886,0.982237562456874,1.90648307448345,1.17399999999998
"SP",60,3,1.02390297907874,2.68844497490073,1.02531325431723,2.69249934762578,0.681321220635095,1.38857600192622,1.17399999999998
"SP",60,4,0.739390035894308,1.98957085914364,0.739986788461859,1.99203865250196,0.594427876474651,1.25360578265896,1.1579999999999
"SP",60,5,0.96731314013881,2.34460013554949,0.968746116716306,2.34796943179632,0.619216809487067,1.28703178007086,1.16100000000006
"SP",60,6,0.65339430739464,1.57765798044253,0.654389635937785,1.57993710080255,0.411610722720146,0.860716643805111,1.19299999999998
"SP",60,7,0.931667875723936,2.67335591113578,0.933713219951482,2.67817450848128,0.43481619530655,0.939535737250787,1.16500000000019
"SP",60,8,0.773967364984515,1.95483934107158,0.775542466724759,1.95820069016299,0.391346221838885,0.791371491645731,1.15599999999995
"SP",60,9,1.00411248291969,2.62590758797738,1.00630865309787,2.63045019856293,0.459462278731375,0.986787313960422,1.15900000000011
"SP",60,10,0.843805661684646,2.12972946840914,0.845289049439599,2.13318952708662,0.483463530109183,0.976070627436685,1.16100000000006
"SP",60,11,0.971690214391468,2.64177818161431,0.974017049026151,2.64661188221132,0.406459343848209,0.877150273529936,1.16000000000008
"SP",60,12,0.783219823564577,1.91609526914942,0.784550740170334,1.9190350945386,0.459915734619266,0.965717530588731,1.16000000000008
"SP",60,13,0.744102674451768,1.76060785859933,0.745165714402635,1.76300846803166,0.485870745162645,1.02222095798414,1.15800000000013
"SP",60,14,0.870732517139303,2.24712131691768,0.872588161075574,2.25095794852932,0.419962521763051,0.925957354638439,1.15699999999993
"SP",60,15,0.814228191273333,2.30384577175108,0.815507895507821,2.30757053177376,0.503364527945084,1.06547531952521,1.16100000000006
"SP",60,16,0.813594912108789,2.09731162962972,0.814926938754227,2.10050317316285,0.490021174136287,1.06967992174748,1.16599999999994
"SP",60,17,0.714760972720367,1.61451774295257,0.714859337272117,1.61531125234606,0.690866416404336,1.40857805760117,1.1579999999999
"SP",60,18,0.80758016830389,1.91566820426919,0.809152115992096,1.91881823409733,0.42572520233007,0.857691816134646,1.15900000000011
"SP",60,19,0.709588062057628,1.71612352605345,0.710499968699437,1.7184903250305,0.488069189456447,0.98508207695385,1.1579999999999
"SP",60,20,0.767816881385099,2.01704097399489,0.768827020556657,2.0199110202966,0.522435523036997,1.11979640777209,1.16399999999999
"SP",60,21,0.734089870169569,1.79080754012127,0.735335736049889,1.79360097176744,0.431446164588959,0.880169629054653,1.24000000000001
"SP",60,22,0.69783380285419,1.78225208369803,0.69880485383749,1.7849031262674,0.46194768338052,0.937667930373997,1.16000000000008
"SP",60,23,0.757770591164759,2.00397557116078,0.758822936510911,2.00694433473348,0.502136577792265,1.05989349058295,1.16499999999996
"SP",60,24,0.850276322285192,2.14586531650127,0.852086582109556,2.14953782144821,0.401331885843189,0.83220515307866,1.15900000000011
"SP",60,25,0.774520947595482,1.829210788716,0.775871346346676,1.83191010275885,0.446484287687983,0.972300206722179,1.15499999999997
"SP",60,26,0.781350128002143,1.93088045297493,0.782164957028114,1.9333212123874,0.583413191346815,1.19883014168731,1.154
"SP",60,27,1.04746180197274,2.63550121455179,1.04983655186272,2.64016460783245,0.470591435841083,0.984614856012773,1.14900000000011
"SP",60,28,0.898127779248311,2.15358021198373,0.898878094077627,2.15588141290704,0.715862525914772,1.49295062452941,1.1579999999999
"SP",60,29,0.870451871845367,2.09467370748812,0.871871266560992,2.09780373418957,0.525654824904919,1.09542026212971,1.15899999999988
"SP",60,30,0.809655263025343,2.18454246587078,0.810917220437026,2.18797769133552,0.503102628917648,1.05992827911086,1.15100000000007
"SP",70,1,0.793506121583579,1.98443003735693,0.795142272991409,1.98785725945171,0.396388801311799,0.796035137342267,1.33799999999997
"SP",70,2,0.848310574639854,2.02072114687503,0.84944908667789,2.02349636059932,0.571977438550587,1.16584462084128,1.34099999999989
"SP",70,3,0.960918120410257,2.9162520545016,0.96306100975016,2.92168182954892,0.440808264910425,0.90044797119535,1.33199999999988
"SP",70,4,0.969879700836083,2.4366768942535,0.971366031197955,2.4402866669473,0.609126088719082,1.29014528100092,1.33299999999986
"SP",70,5,1.08087073185715,2.85538552475141,1.08373186409975,2.86079872309064,0.38643306326034,0.80184625108387,1.33799999999997
"SP",70,6,0.904506177275131,2.22921432139334,0.906023842564934,2.23264231008981,0.536147130507042,1.12117544584094,1.34300000000007
"SP",70,7,0.800974066295666,2.0908258993015,0.802333946938251,2.09414141274337,0.470911607473947,1.00190602375259,1.35300000000007
"SP",70,8,0.797554669333146,2.26594432264275,0.798620371946746,2.26945593855146,0.53889342068943,1.12645207815577,1.3420000000001
"SP",70,9,0.736620061939895,1.77135990770748,0.737904914363561,1.77410729251475,0.418244338459163,0.850903104648549,1.33899999999994
"SP",70,10,0.881728302500549,2.09041242384466,0.883552731703968,2.09385396662747,0.438913271556504,0.935231444878034,1.34500000000003
"SP",70,11,0.921840579690177,2.74240716941673,0.92376891936133,2.74736260882297,0.453804993791076,0.958093886549621,1.34400000000005
"SP",70,12,0.865003065996859,2.11738907484175,0.866484593744239,2.12070305207767,0.505415117025669,1.03654653163344,1.34400000000005
"SP",70,13,0.772167498482006,1.88280236801312,0.773602692741424,1.88585186750089,0.423825348946026,0.869222989213797,1.34400000000005
"SP",70,14,0.72927918337785,1.82562393633135,0.730077306613127,1.82796534622797,0.535563272415719,1.12097780473858,1.3420000000001
"SP",70,15,0.836008993982753,2.07848502686986,0.836373860777531,2.08056365484145,0.747450610507255,1.49057274662385,1.35200000000009
"SP",70,16,0.982333467905079,2.70931795761589,0.984460538215048,2.71421322001777,0.466063116956878,0.946802297642277,1.34400000000005
"SP",70,17,0.75438209761325,1.76190388437728,0.755488486556045,1.76429863445634,0.485845695640636,1.02700299519276,1.38200000000006
"SP",70,18,0.819987942090196,2.10514171418793,0.821445995830865,2.10848459807832,0.466097469890589,1.00639449367362,1.3420000000001
"SP",70,19,0.814363987440628,2.04466920853299,0.81563520153498,2.04754197551807,0.499367728310819,1.12589563218253,1.34400000000005
"SP",70,20,0.75545256007665,1.7896046824929,0.756630343704057,1.79228244125442,0.469587648224654,0.93525821480858,1.34099999999989
"SP",70,21,0.73136768591754,1.83824363184794,0.732278447301562,1.84069472379131,0.510312887138118,1.09109299643868,1.34300000000007
"SP",70,22,0.817702689377525,1.94944161123642,0.818990615050343,1.95236115659861,0.505104729646757,1.01756827513629,1.33899999999994
"SP",70,23,0.871399346253226,2.19347851280482,0.872939219327971,2.1970150450254,0.497650152825704,1.02112373262638,1.34500000000003
"SP",70,24,0.78633922977616,1.97912082115389,0.787543989125546,1.98203121451489,0.49392692483268,1.05772634096514,1.35799999999995
"SP",70,25,0.767500040482564,2.23358949037092,0.76845809865622,2.23695985455541,0.530101208868671,1.12042445456052,1.36000000000013
"SP",70,26,0.858574547520882,2.145824732044,0.85985576814079,2.14894162670526,0.547603999917271,1.16426337407617,1.35699999999997
"SP",70,27,0.997126272432218,2.45931668865828,0.999090914875109,2.46340356708117,0.520279485221135,1.07943357853999,1.34699999999998
"SP",70,28,0.657668731840061,1.57441616044235,0.657109985654171,1.574353334563,0.793284413243898,1.58959145967342,1.34500000000003
"SP",70,29,0.815473243459764,1.97623383370312,0.815981949444474,1.97820470082381,0.692003033742197,1.41910690832699,1.3449999999998
"SP",70,30,0.846663327871152,2.22130144128113,0.848425176137131,2.22516968245292,0.419037584457154,0.871486589927431,1.34000000000015
"SP",80,1,0.68526283994924,1.70648829525598,0.686228069179337,1.70893102918822,0.451184902373149,0.942787996056568,1.53399999999988
"SP",80,2,0.826275476656543,2.07084557702537,0.82797458886484,2.07432382826451,0.414223428264772,0.889889701931257,1.54200000000014
"SP",80,3,0.746498285111064,1.87573205923027,0.747289058101796,1.87813681169011,0.554727765746428,1.15290968193074,1.53499999999985
"SP",80,4,0.875930017570091,2.43160618079185,0.877423744142817,2.43566940655105,0.51368608157588,1.056703943711,1.52800000000002
"SP",80,5,0.822619589312612,2.24894191362382,0.824118683220125,2.25276621965384,0.45907401986407,0.939524342490471,1.52400000000011
"SP",80,6,0.845559495545844,2.07287861889206,0.847092845041403,2.07617129416935,0.473706596449405,0.991856291587607,1.52800000000002
"SP",80,7,0.876728229009921,2.08800291605391,0.877971555103888,2.09081969363017,0.568901410245533,1.20228900656842,1.52599999999984
"SP",80,8,0.746569510809504,1.91136933901512,0.747491407269236,1.91403336759672,0.523000212217384,1.08715941332453,1.52199999999993
"SP",80,9,0.698894108797417,1.88770981583829,0.699971308369863,1.89070862587498,0.432197447985757,0.870713058526583,1.52800000000002
"SP",80,10,0.873772075819036,2.12299254620408,0.875035894115273,2.12606070114142,0.567283242876619,1.15997911658666,1.52600000000007
"SP",80,11,0.895188411598322,2.40859832972005,0.8968887723082,2.41263365975404,0.482833588833307,1.04079118737382,1.52300000000014
"SP",80,12,0.839207099131654,2.19591220821717,0.840976642972211,2.19980161220084,0.410074661226962,0.822134149808487,1.52600000000007
"SP",80,13,0.874033629782208,2.44107928249337,0.875480150088821,2.44510752369674,0.523237695017452,1.08885398781416,1.52399999999989
"SP",80,14,0.818493564462187,2.3686479046737,0.819845357554283,2.37256157057425,0.490669945821445,1.05384648578208,1.52800000000002
"SP",80,15,0.698431554563679,1.67809441333956,0.699083802951611,1.67992791776878,0.540254664894217,1.15016431253522,1.53700000000003
"SP",80,16,0.780111279953587,1.89117344785249,0.781349008347161,1.89402123325903,0.47994951463031,0.981028612539152,1.52600000000007
"SP",80,17,0.752618010347199,1.76096918133855,0.753464551182595,1.76297460405612,0.547323219591677,1.17779182866125,1.52999999999997
"SP",80,18,0.846002157529859,2.15064248007226,0.847723339024883,2.15435615281848,0.42859808191018,0.864965945948434,1.52700000000004
"SP",80,19,0.737454722788209,1.79804767023109,0.738588801766939,1.80060397108542,0.456675668971622,0.977444548698213,1.52199999999993
"SP",80,20,0.717423451459097,1.70736850252492,0.718583338190943,1.70982420754316,0.43025482809985,0.915140767090194,1.51700000000005
"SP",80,21,0.773457799938757,1.97947081645072,0.774546311796811,1.98237581751544,0.50948256709675,1.06170328499694,1.51900000000001
"SP",80,22,0.940145786886491,2.44476935178866,0.942189850577443,2.44905505736271,0.444439484038023,0.94372226325914,1.51699999999983
"SP",80,23,0.805635181443735,2.07771909801244,0.806850156169877,2.08090263698189,0.510991412652941,1.05180391544545,1.51800000000003
"SP",80,24,0.686389407651601,1.77781482405781,0.686989855942933,1.77993099409975,0.540774569980027,1.15534233380071,1.53400000000011
"SP",80,25,0.74631032001613,1.98233429661304,0.747129492646276,1.98509938278502,0.547652598301313,1.12660576089538,1.52499999999986
"SP",80,26,0.903010861428502,2.15985457160468,0.904764577131992,2.163384702543,0.477716908273736,0.981772818108397,1.5150000000001
"SP",80,27,0.996796388639225,2.52923115743685,0.998108664787113,2.53290205111335,0.678556032203534,1.37497330138918,1.52099999999996
"SP",80,28,0.835995838258355,2.16256347471788,0.837425624038911,2.16603310948401,0.482004708755941,0.978934906829463,1.51699999999983
"SP",80,29,0.750226461798939,1.8567851034678,0.751349808421797,1.85951237127886,0.477803443036086,0.994850701078915,1.51700000000005
"SP",80,30,0.842967744246929,2.20709017093301,0.844395890040518,2.2106236815557,0.496627816385381,1.04194688985073,1.51999999999998
"SP",90,1,0.768809821280619,1.88831877932061,0.770153497476521,1.8911832548669,0.443228852424694,0.970809549952587,1.72900000000004
"SP",90,2,0.821877627678133,2.01468834029375,0.823177991958366,2.01774896413961,0.506791401163629,1.03367391470743,1.79099999999994
"SP",90,3,0.744415516918763,1.90106484144199,0.745472817440146,1.90388634875783,0.48822512731893,1.00634103035932,1.79299999999989
"SP",90,4,0.811260504073683,2.15977924641683,0.812640510459176,2.1633100175765,0.476876507850119,0.982916464996347,1.76099999999997
"SP",90,5,0.79382523421137,2.10447424657471,0.795298916162192,2.10807155059728,0.436743074984791,0.870029546549442,1.77600000000007
"SP",90,6,0.798616472592519,1.97941358337539,0.800086591734745,1.98264799176621,0.442397603701735,0.901633683102195,1.78199999999993
"SP",90,7,0.774636271055111,1.92195951627516,0.775872972353864,1.92477357471057,0.474975974726358,1.03488219395245,1.79899999999998
"SP",90,8,0.889523924519231,2.22818295071306,0.891267180934602,2.23183986031446,0.467122222076388,1.00638490506566,1.78399999999988
"SP",90,9,0.786816520648246,2.06288236141425,0.788152035492187,2.06610516380522,0.456443536128826,0.981675384699715,1.78499999999985
"SP",90,10,0.750359901386278,1.84952401113555,0.751059161342164,1.8516879373405,0.580924932891881,1.21658255048911,1.78899999999999
"SP",90,11,0.883408746875293,2.08339653176746,0.885384679369901,2.08694484762609,0.40462820588538,0.868890441004896,1.76400000000012
"SP",90,12,0.924840919500031,2.39922567911949,0.926940444018194,2.40353232949209,0.416113274517746,0.862828249815873,1.78800000000001
"SP",90,13,0.807132023313493,1.91053848140339,0.808775798370729,1.91378144746551,0.408835263016274,0.803145627172386,1.77400000000011
"SP",90,14,0.752517828142162,1.91800204739463,0.753560688613763,1.92061235974851,0.499826351013184,1.11840454258583,1.77499999999986
"SP",90,15,0.83408430306865,2.08905097309268,0.835307761263553,2.09207595908686,0.537632891882927,1.13994841027043,1.76600000000008
"SP",90,16,0.958528562741384,2.51949297300828,0.96021450763201,2.52352733409054,0.550013793630914,1.190814163097,1.77100000000019
"SP",90,17,0.700148884106475,1.63832884230178,0.701175907990719,1.64068809478822,0.451294709052763,0.899796776409101,1.75600000000009
"SP",90,18,0.795210222714333,2.27352701973321,0.796723161089321,2.2775307244525,0.428615991566693,0.868241391122762,1.76999999999998
"SP",90,19,0.83770783021275,2.26390577658676,0.839275406320511,2.26770451291848,0.449928690555113,0.931052621488097,1.779
"SP",90,20,0.76841503795927,1.9239383375742,0.7698161185746,1.92700306045141,0.428924626820452,0.91751040541395,1.75500000000011
"SP",90,21,0.853062362375355,2.0952987766464,0.854461807485401,2.09851150589132,0.513968244179867,1.06091789455955,1.78899999999999
"SP",90,22,0.748038799739222,1.79829676850843,0.748879370672022,1.8004447798168,0.544363316369237,1.16653830365858,1.75800000000004
"SP",90,23,0.673143118336587,1.60155249919435,0.67413699305386,1.60378175617354,0.432321189394035,0.912999822413214,1.71000000000004
"SP",90,24,0.755629777418466,1.87707361350951,0.756890617879525,1.87987532639641,0.450120414272645,0.986365658162606,1.71299999999997
"SP",90,25,0.868107649017537,2.21611393009406,0.869810082787193,2.219659470204,0.455597523566246,1.04898096793041,1.71299999999997
"SP",90,26,0.768903244772802,1.83330687357039,0.769477574100705,1.83513864602908,0.629739732320356,1.31634939000469,1.71000000000004
"SP",90,27,0.86595234484429,2.32041295965375,0.867597184131764,2.32418697545107,0.459060226105583,1.02378269398723,1.71500000000015
"SP",90,28,0.739737735096853,1.88155975583688,0.740606081030083,1.88416084168548,0.529332199072051,1.08022577191294,1.70900000000006
"SP",90,29,0.820277465858719,2.18288061305346,0.821773089195257,2.18640947073587,0.457878774537941,1.01436970266555,1.71499999999992
"SP",90,30,0.944812548442434,3.41100824360082,0.946710608570557,3.41737573465961,0.484900958621703,1.04861148342939,1.7199999999998
"SSP",50,1,0.816740926938799,2.01419141914721,0.818385096214221,2.01756445507898,0.417006466161328,0.866419241374609,0.989000000000033
"SSP",50,2,0.812684050527143,1.94671281237524,0.813922502127282,1.94938617149963,0.505290042942601,1.09746719484773,1.01099999999997
"SSP",50,3,0.962086302417792,2.35152445258401,0.963537690795123,2.35489821724724,0.609221205700598,1.29200653088148,0.990000000000009
"SSP",50,4,0.94349309206588,2.27555786992917,0.945523179434203,2.27947945555921,0.449933279436049,0.913933733667807,0.990000000000009
"SSP",50,5,0.816251252710524,2.13061001563104,0.817706372554592,2.13419647314261,0.462478952661769,0.90598461833023,0.997000000000071
"SSP",50,6,0.744757726133579,1.75875349523543,0.745960551257967,1.76125610821231,0.45232393619805,0.975445693360394,0.989000000000033
"SSP",50,7,0.926865570619909,2.39242739504074,0.928967857041974,2.39667232328689,0.415752547231021,0.883843342349334,0.996000000000095
"SSP",50,8,0.781073270257584,1.88946295669654,0.782531596254011,1.89247250739659,0.426521482595889,0.896029248533121,1.05899999999997
"SSP",50,9,0.74683626762127,1.79489902244967,0.748016478048642,1.79754666974714,0.453898204460509,0.927804779260448,0.989000000000033
"SSP",50,10,0.80242187081718,1.98864368951756,0.80342288292186,1.99134456452782,0.559053356469072,1.15813251235539,0.995000000000118
"SSP",50,11,1.04528937161926,2.55590681496609,1.0478192738794,2.56056750449058,0.430213338455112,0.857373439051928,1.00999999999999
"SSP",50,12,1.25493275476037,3.16105236690998,1.25691122171191,3.16593972676859,0.773923024275873,1.57300663635954,1.00699999999983
"SSP",50,13,0.799581826473507,1.85689737674268,0.801012952131512,1.85986834719377,0.451643051701615,0.873734662304614,0.990000000000009
"SSP",50,14,0.897521889163867,2.59909188302263,0.899132445657528,2.6035129285469,0.505959450204993,1.07853171628303,0.989000000000033
"SSP",50,15,1.01594301183978,2.61450979218106,1.01834705204169,2.61917206197742,0.419240200056598,0.88270629956729,0.998000000000047
"SSP",50,16,0.94618388451343,2.41621205295437,0.947298076135987,2.41955651069109,0.675298888605114,1.38059971870291,0.988000000000056
"SSP",50,17,0.686393157242368,1.63841769322044,0.687480320809168,1.64079353189586,0.42207928844043,0.888974396221803,0.986999999999853
"SSP",50,18,0.848125641381569,2.01094189893686,0.8497633566194,2.01419400944938,0.44996030202906,0.928099697233557,0.996000000000095
"SSP",50,19,0.722532433965739,1.7677648294096,0.72362431572606,1.77032854968255,0.457071466400402,0.959013106037791,0.989000000000033
"SSP",50,20,1.15788539787047,3.73501917223788,1.15978802864889,3.74159435447864,0.695313143516946,1.41366373944847,0.996999999999844
"SSP",50,21,0.823636867218379,1.94553844486578,0.825237863685463,1.94868634902973,0.434398685333137,0.897088454837323,0.990000000000009
"SSP",50,22,0.706075994114701,1.67224098244393,0.707112872308648,1.67467590839448,0.453987628308658,0.902809377238273,0.990000000000009
"SSP",50,23,0.729740744391137,1.89615014333118,0.730835629047885,1.89900347983053,0.463549705292259,0.981146649818961,1.00499999999988
"SSP",50,24,0.857769093848218,2.16574177648079,0.859565334358623,2.16958322006836,0.421062702002293,0.800936284230325,0.990999999999985
"SSP",50,25,0.829472591702793,2.07598484773674,0.831264217641285,2.07968280899148,0.393888105881146,0.75731720165084,0.989000000000033
"SSP",50,26,0.892385641165678,2.34386096427014,0.894091782401093,2.34782555645161,0.477584405706458,0.985624184886068,0.990000000000009
"SSP",50,27,0.93117299484333,2.3362528169614,0.933032898432949,2.34025262937315,0.478988679269017,0.954168055753827,0.989000000000033
"SSP",50,28,0.847201257862005,2.08605212156339,0.847562695440497,2.08802249687075,0.759327668626026,1.5336409091231,0.989999999999782
"SSP",50,29,0.912099454598081,2.34592774128422,0.913348170013359,2.34936871968654,0.608508704756897,1.255145449056,0.985000000000127
"SSP",50,30,0.814438342411253,2.0027389451834,0.814479382604216,2.00429819285709,0.804460550191705,1.5785889696832,0.995999999999867
"SSP",60,1,0.810379065810434,1.98544734535653,0.812033528248562,1.98884794524856,0.408479751503703,0.811764934226035,1.17600000000016
"SSP",60,2,0.856032821960203,2.00653125013274,0.85551328635705,2.00693280128886,0.982237562456874,1.90648307448345,1.18499999999995
"SSP",60,3,1.02390297907874,2.68844497490073,1.02531325431723,2.69249934762578,0.681321220635095,1.38857600192622,1.18100000000004
"SSP",60,4,0.739390035894308,1.98957085914364,0.739986788461859,1.99203865250196,0.594427876474651,1.25360578265896,1.17399999999998
"SSP",60,5,0.96731314013881,2.34460013554949,0.968746116716306,2.34796943179632,0.619216809487067,1.28703178007086,1.18799999999987
"SSP",60,6,0.65339430739464,1.57765798044253,0.654389635937785,1.57993710080255,0.411610722720146,0.860716643805111,1.1719999999998
"SSP",60,7,0.931667875723936,2.67335591113578,0.933713219951482,2.67817450848128,0.43481619530655,0.939535737250787,1.20299999999997
"SSP",60,8,0.773967364984515,1.95483934107158,0.775542466724759,1.95820069016299,0.391346221838885,0.791371491645731,1.17200000000003
"SSP",60,9,1.00411248291969,2.62590758797738,1.00630865309787,2.63045019856293,0.459462278731375,0.986787313960422,1.173
"SSP",60,10,0.843805661684646,2.12972946840914,0.845289049439599,2.13318952708662,0.483463530109183,0.976070627436685,1.17100000000005
"SSP",60,11,0.971690214391468,2.64177818161431,0.974017049026151,2.64661188221132,0.406459343848209,0.877150273529936,1.17000000000007
"SSP",60,12,0.783219823564577,1.91609526914942,0.784550740170334,1.9190350945386,0.459915734619266,0.965717530588731,1.17900000000009
"SSP",60,13,0.744102674451768,1.76060785859933,0.745165714402635,1.76300846803166,0.485870745162645,1.02222095798414,1.1690000000001
"SSP",60,14,0.870732517139303,2.24712131691768,0.872588161075574,2.25095794852932,0.419962521763051,0.925957354638439,1.17200000000003
"SSP",60,15,0.814228191273333,2.30384577175108,0.815507895507821,2.30757053177376,0.503364527945084,1.06547531952521,1.18299999999999
"SSP",60,16,0.813594912108789,2.09731162962972,0.814926938754227,2.10050317316285,0.490021174136287,1.06967992174748,1.17099999999982
"SSP",60,17,0.714760972720367,1.61451774295257,0.714859337272117,1.61531125234606,0.690866416404336,1.40857805760117,1.17399999999998
"SSP",60,18,0.80758016830389,1.91566820426919,0.809152115992096,1.91881823409733,0.42572520233007,0.857691816134646,1.18100000000004
